create table Customers (
	ClientID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Smartphone VARCHAR(6),
	Color VARCHAR(50),
	Facebook_Usage VARCHAR(50),
	Job_Title VARCHAR(50),
	Foreign_Language VARCHAR(50),
	State VARCHAR(50)
);
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (1, 'Norma', 'Stephens', 'HTC', 'Violet', 'Monthly', 'Human Resources Manager', 'Kashmiri', 'West Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (375, 'Laura', 'Berry', 'LG', 'Maroon', 'Often', 'Sales Associate', 'Malayalam', 'West Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (376, 'Diane', 'Fowler', 'HTC', 'Crimson', 'Daily', 'Assistant Professor', 'Somali', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (377, 'Karen', 'Porter', 'LG', 'Turquoise', 'Often', 'Mechanical Systems Engineer', 'Norwegian', 'Indiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (378, 'Debra', 'Bell', 'Galaxy', 'Orange', 'Often', 'Environmental Specialist', 'Irish Gaelic', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (379, 'Debra', 'Stewart', 'Galaxy', 'Crimson', 'Yearly', 'Payment Adjustment Coordinator', 'Guaraní', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (380, 'Paula', 'Griffin', 'IPhone', 'Green', 'Often', 'Business Systems Development Analyst', 'Luxembourgish', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (381, 'Carolyn', 'Castillo', 'Galaxy', 'Crimson', 'Yearly', 'Clinical Specialist', 'Northern Sotho', 'Tennessee');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (382, 'Rebecca', 'Jackson', 'IPhone', 'Mauv', 'Daily', 'Registered Nurse', 'Chinese', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (383, 'Norma', 'Peterson', 'Galaxy', 'Mauv', 'Never', 'Data Coordiator', 'Persian', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (384, 'Maria', 'Bishop', 'Nexus', 'Orange', 'Yearly', 'Assistant Professor', 'Irish Gaelic', 'Arizona');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (385, 'Christine', 'Evans', 'Nexus', 'Teal', 'Never', 'Desktop Support Technician', 'Malayalam', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (386, 'Kathy', 'Andrews', 'Galaxy', 'Mauv', 'Seldom', 'General Manager', 'West Frisian', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (387, 'Katherine', 'Edwards', 'HTC', 'Maroon', 'Weekly', 'Data Coordiator', 'Kashmiri', 'New Mexico');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (388, 'Judith', 'Jenkins', 'LG', 'Puce', 'Monthly', 'Recruiting Manager', 'Malayalam', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (389, 'Cheryl', 'Hall', 'LG', 'Green', 'Monthly', 'Biostatistician IV', 'Estonian', 'Georgia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (390, 'Deborah', 'Oliver', 'Note', 'Crimson', 'Often', 'Senior Cost Accountant', 'Northern Sotho', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (391, 'Alice', 'Price', 'Galaxy', 'Violet', 'Monthly', 'Chemical Engineer', 'Chinese', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (392, 'Rachel', 'Lewis', 'HTC', 'Purple', 'Yearly', 'Actuary', 'Malayalam', 'Michigan');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (393, 'Annie', 'Patterson', 'LG', 'Puce', 'Daily', 'Tax Accountant', 'Sotho', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (394, 'Linda', 'Hawkins', 'IPhone', 'Green', 'Once', 'Product Engineer', 'German', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (395, 'Tammy', 'Jenkins', 'Galaxy', 'Indigo', 'Never', 'Structural Engineer', 'Burmese', 'Tennessee');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (396, 'Pamela', 'Washington', 'LG', 'Turquoise', 'Daily', 'Sales Representative', 'Bislama', 'Washington');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (397, 'Amanda', 'Evans', 'Note', 'Red', 'Once', 'Legal Assistant', 'Greek', 'Louisiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (398, 'Ruby', 'Carpenter', 'Galaxy', 'Crimson', 'Yearly', 'Geologist I', 'Dzongkha', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (399, 'Melissa', 'Nichols', 'Nexus', 'Blue', 'Never', 'Nurse', 'Somali', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (400, 'Jennifer', 'Palmer', 'Galaxy', 'Orange', 'Often', 'Structural Engineer', 'Lithuanian', 'Alabama');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (401, 'Janice', 'Larson', 'HTC', 'Red', 'Seldom', 'Quality Engineer', 'Somali', 'Massachusetts');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (402, 'Tammy', 'Hunter', 'Nexus', 'Blue', 'Daily', 'Editor', 'New Zealand Sign Language', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (403, 'Michelle', 'Warren', 'Galaxy', 'Blue', 'Seldom', 'Librarian', 'Icelandic', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (404, 'Marie', 'Wright', 'Note', 'Maroon', 'Yearly', 'Environmental Tech', 'Haitian Creole', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (405, 'Emily', 'Crawford', 'Nexus', 'Maroon', 'Never', 'Media Manager II', 'Polish', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (406, 'Jennifer', 'Carr', 'Galaxy', 'Green', 'Yearly', 'Office Assistant IV', 'Gujarati', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (407, 'Judith', 'Wheeler', 'LG', 'Teal', 'Weekly', 'Marketing Manager', 'Kyrgyz', 'Nebraska');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (408, 'Mildred', 'Hart', 'IPhone', 'Red', 'Never', 'Operator', 'Zulu', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (409, 'Christina', 'Hunt', 'LG', 'Orange', 'Weekly', 'Speech Pathologist', 'Montenegrin', 'Wisconsin');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (410, 'Phyllis', 'Bishop', 'IPhone', 'Orange', 'Weekly', 'Executive Secretary', 'Dzongkha', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (411, 'Katherine', 'King', 'Galaxy', 'Red', 'Often', 'Legal Assistant', 'Sotho', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (412, 'Dorothy', 'Stanley', 'HTC', 'Red', 'Once', 'Systems Administrator I', 'Pashto', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (413, 'Mary', 'Patterson', 'Nexus', 'Goldenrod', 'Daily', 'Chief Design Engineer', 'Burmese', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (414, 'Elizabeth', 'Lopez', 'LG', 'Green', 'Yearly', 'Software Engineer III', 'Punjabi', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (415, 'Sarah', 'Smith', 'Galaxy', 'Teal', 'Often', 'Nuclear Power Engineer', 'Dzongkha', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (416, 'Theresa', 'Price', 'Note', 'Turquoise', 'Monthly', 'Programmer II', 'Kurdish', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (417, 'Brenda', 'Carr', 'LG', 'Puce', 'Seldom', 'Editor', 'Lithuanian', 'Louisiana');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (418, 'Sandra', 'Kim', 'Note', 'Orange', 'Daily', 'Operator', 'Guaraní', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (419, 'Shirley', 'Clark', 'Nexus', 'Red', 'Weekly', 'Electrical Engineer', 'Northern Sotho', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (420, 'Beverly', 'Brown', 'LG', 'Pink', 'Once', 'Marketing Manager', 'Gujarati', 'Kansas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (421, 'Stephanie', 'Cook', 'Nexus', 'Crimson', 'Never', 'Programmer IV', 'Malayalam', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (422, 'Julie', 'Hamilton', 'Note', 'Orange', 'Daily', 'Occupational Therapist', 'Hindi', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (423, 'Rachel', 'Gardner', 'Nexus', 'Violet', 'Never', 'Teacher', 'Tetum', 'Wyoming');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (424, 'Tina', 'Alvarez', 'IPhone', 'Green', 'Once', 'Compensation Analyst', 'Lao', 'Alabama');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (425, 'Catherine', 'Burke', 'Galaxy', 'Yellow', 'Weekly', 'Help Desk Operator', 'Bengali', 'Minnesota');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (426, 'Anne', 'Cook', 'LG', 'Pink', 'Daily', 'Actuary', 'Gujarati', 'Oregon');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (427, 'Cheryl', 'Ellis', 'LG', 'Puce', 'Often', 'Web Designer IV', 'Swedish', 'Ohio');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (428, 'Carolyn', 'Russell', 'HTC', 'Puce', 'Often', 'GIS Technical Architect', 'Hindi', 'Virginia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (429, 'Cheryl', 'White', 'Note', 'Indigo', 'Never', 'Desktop Support Technician', 'Indonesian', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (430, 'Robin', 'Rivera', 'Note', 'Violet', 'Yearly', 'Environmental Tech', 'Pashto', 'Missouri');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (431, 'Alice', 'Moore', 'IPhone', 'Green', 'Monthly', 'Structural Analysis Engineer', 'Bulgarian', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (432, 'Sandra', 'Shaw', 'LG', 'Purple', 'Yearly', 'Software Engineer II', 'Kyrgyz', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (433, 'Norma', 'Martin', 'HTC', 'Orange', 'Weekly', 'Web Developer III', 'Czech', 'Colorado');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (434, 'Irene', 'Hayes', 'HTC', 'Fuscia', 'Often', 'Cost Accountant', 'Hiri Motu', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (435, 'Beverly', 'Reynolds', 'Galaxy', 'Indigo', 'Seldom', 'Web Developer IV', 'Punjabi', 'North Carolina');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (436, 'Cynthia', 'Cruz', 'Galaxy', 'Indigo', 'Once', 'Occupational Therapist', 'Moldovan', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (437, 'Jacqueline', 'Mills', 'Note', 'Goldenrod', 'Never', 'Junior Executive', 'Polish', 'Pennsylvania');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (438, 'Cheryl', 'Ortiz', 'IPhone', 'Yellow', 'Seldom', 'VP Marketing', 'Lithuanian', 'New Mexico');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (439, 'Rebecca', 'Wagner', 'HTC', 'Puce', 'Weekly', 'Graphic Designer', 'Ndebele', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (440, 'Jean', 'Burke', 'Nexus', 'Aquamarine', 'Monthly', 'Account Coordinator', 'Icelandic', 'Arizona');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (441, 'Michelle', 'Rodriguez', 'IPhone', 'Maroon', 'Monthly', 'Structural Engineer', 'Aymara', 'Texas');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (442, 'Julia', 'Little', 'IPhone', 'Purple', 'Yearly', 'Speech Pathologist', 'Sotho', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (443, 'Margaret', 'Snyder', 'Galaxy', 'Goldenrod', 'Weekly', 'Analyst Programmer', 'Japanese', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (444, 'Mildred', 'Carroll', 'Galaxy', 'Green', 'Never', 'Recruiting Manager', 'Icelandic', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (445, 'Denise', 'Turner', 'Note', 'Fuscia', 'Seldom', 'Geological Engineer', 'Georgian', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (446, 'Rebecca', 'Simpson', 'Galaxy', 'Purple', 'Yearly', 'Help Desk Operator', 'Mongolian', 'Rhode Island');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (447, 'Lori', 'Lane', 'Galaxy', 'Violet', 'Monthly', 'Associate Professor', 'Haitian Creole', 'California');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (448, 'Rose', 'Harvey', 'LG', 'Maroon', 'Seldom', 'General Manager', 'Spanish', 'District of Columbia');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (449, 'Karen', 'Duncan', 'HTC', 'Violet', 'Monthly', 'Food Chemist', 'Malay', 'Florida');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (450, 'Katherine', 'Flores', 'Galaxy', 'Indigo', 'Weekly', 'Computer Systems Analyst II', 'Khmer', 'Connecticut');
insert into Customers (ClientID, FirstName, LastName, Smartphone, Color, Facebook_Usage, Job_Title, Foreign_Language, State) values (451, 'Kathy', 'Reed', 'Nexus', 'Goldenrod', 'Daily', 'Safety Technician II', 'Chinese', 'Oklahoma');
