create table Customers (
	CustomerID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Email VARCHAR(50),
	City VARCHAR(50),
	CountryOfOrigin VARCHAR(50),
	MotherTongue VARCHAR(50)
);
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (1, 'Louis', 'Lynch', 'llynch0@youtube.com', 'Jermenovci', 'Serbia', 'Hiri Motu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (375, 'Gary', 'Jordan', 'gjordanae@wunderground.com', 'Le Mans', 'France', 'Norwegian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (376, 'Alice', 'Mason', 'amasonaf@mapquest.com', 'Opočno', 'Czech Republic', 'Danish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (377, 'Paul', 'Bailey', 'pbaileyag@flickr.com', 'Shichuan', 'China', 'Bulgarian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (378, 'Laura', 'Lawrence', 'llawrenceah@sfgate.com', 'Augusto Corrêa', 'Brazil', 'Swahili');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (379, 'Irene', 'Simmons', 'isimmonsai@bigcartel.com', 'Bryukhovychi', 'Ukraine', 'Mongolian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (380, 'Lisa', 'Carr', 'lcarraj@hostgator.com', 'Myingyan', 'Myanmar', 'Tajik');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (381, 'Willie', 'Hansen', 'whansenak@ucsd.edu', 'Sukaratu', 'Indonesia', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (382, 'Jonathan', 'Ray', 'jrayal@dyndns.org', 'Amga', 'Russia', 'Portuguese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (383, 'Karen', 'Myers', 'kmyersam@soundcloud.com', 'Arnaía', 'Greece', 'Lithuanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (384, 'Lawrence', 'Morgan', 'lmorganan@vistaprint.com', 'Chaeryŏng-ŭp', 'North Korea', 'Tsonga');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (385, 'Ronald', 'Henderson', 'rhendersonao@miibeian.gov.cn', 'Aquiraz', 'Brazil', 'Icelandic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (386, 'Stephen', 'Myers', 'smyersap@canalblog.com', 'Radziszów', 'Poland', 'Dari');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (387, 'Janice', 'Barnes', 'jbarnesaq@acquirethisname.com', 'Pananaw', 'Philippines', 'Pashto');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (388, 'Irene', 'Smith', 'ismithar@purevolume.com', 'Zapolyarnyy', 'Russia', 'Catalan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (389, 'Juan', 'Brooks', 'jbrooksas@list-manage.com', 'Ujiie', 'Japan', 'Yiddish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (390, 'Christine', 'Medina', 'cmedinaat@i2i.jp', 'San Marcos', 'Honduras', 'Latvian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (391, 'Laura', 'Knight', 'lknightau@goo.gl', 'Tieba', 'China', 'Hebrew');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (392, 'Katherine', 'Howell', 'khowellav@cdbaby.com', 'Amparo', 'Brazil', 'Georgian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (393, 'Julie', 'Banks', 'jbanksaw@qq.com', 'Cabimas', 'Venezuela', 'Khmer');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (394, 'Adam', 'Arnold', 'aarnoldax@ebay.com', 'Somba', 'Indonesia', 'Filipino');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (395, 'Adam', 'Hayes', 'ahayesay@gravatar.com', 'Ouangani', 'Mayotte', 'Korean');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (396, 'Mildred', 'Brooks', 'mbrooksaz@vk.com', 'Sathing Phra', 'Thailand', 'Tajik');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (397, 'Robert', 'Bailey', 'rbaileyb0@sciencedirect.com', 'Pila', 'Philippines', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (398, 'Ruth', 'Arnold', 'rarnoldb1@hao123.com', 'Krajan Nglinggis', 'Indonesia', 'Nepali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (399, 'Clarence', 'Berry', 'cberryb2@dmoz.org', 'Naagas', 'Philippines', 'Spanish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (400, 'Doris', 'Vasquez', 'dvasquezb3@yahoo.co.jp', 'Rentian', 'China', 'Assamese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (401, 'Debra', 'West', 'dwestb4@blogtalkradio.com', 'Qianchuan', 'China', 'Lithuanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (402, 'Pamela', 'Daniels', 'pdanielsb5@ovh.net', 'Zemio', 'Central African Republic', 'Ndebele');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (403, 'Michael', 'Marshall', 'mmarshallb6@businessinsider.com', 'Pozo Hondo', 'Argentina', 'Tsonga');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (404, 'Gregory', 'Lopez', 'glopezb7@bbb.org', 'General Emilio Aguinaldo', 'Philippines', 'Gagauz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (405, 'Christine', 'Gordon', 'cgordonb8@jiathis.com', 'Xucheng', 'China', 'Hiri Motu');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (406, 'Eugene', 'Gray', 'egrayb9@indiatimes.com', 'Keswick', 'Canada', 'Filipino');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (407, 'Terry', 'Jackson', 'tjacksonba@arstechnica.com', 'Mrzezino', 'Poland', 'Icelandic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (408, 'Carlos', 'Young', 'cyoungbb@prnewswire.com', 'Liaoyang', 'China', 'Swati');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (409, 'Patricia', 'Hamilton', 'phamiltonbc@latimes.com', 'Karang Kulon', 'Indonesia', 'Kazakh');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (410, 'Walter', 'Flores', 'wfloresbd@csmonitor.com', 'Liuzhuang', 'China', 'Afrikaans');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (411, 'Kimberly', 'Kim', 'kkimbe@google.co.uk', 'Sayaxché', 'Guatemala', 'Yiddish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (412, 'Lois', 'Nguyen', 'lnguyenbf@google.pl', 'Myaydo', 'Myanmar', 'Malagasy');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (413, 'Nancy', 'Lane', 'nlanebg@wikimedia.org', 'Kouango', 'Central African Republic', 'Tetum');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (414, 'Antonio', 'Hart', 'ahartbh@princeton.edu', 'Presidente Prudente', 'Brazil', 'Nepali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (415, 'Diana', 'Roberts', 'drobertsbi@shareasale.com', 'Sukakerta', 'Indonesia', 'Afrikaans');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (416, 'Theresa', 'Wagner', 'twagnerbj@geocities.com', 'Jepat Kidul', 'Indonesia', 'Tsonga');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (417, 'Ronald', 'Holmes', 'rholmesbk@wsj.com', 'Mérignac', 'France', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (418, 'James', 'Kennedy', 'jkennedybl@w3.org', 'Loma Bonita', 'Mexico', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (419, 'Kelly', 'Franklin', 'kfranklinbm@mapquest.com', 'Batanghari', 'Indonesia', 'West Frisian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (420, 'Shirley', 'Rodriguez', 'srodriguezbn@hud.gov', 'Bagani', 'Namibia', 'Filipino');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (421, 'Ernest', 'Evans', 'eevansbo@histats.com', 'Moquegua', 'Peru', 'Somali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (422, 'Mark', 'Hamilton', 'mhamiltonbp@ebay.co.uk', 'Kaltan', 'Russia', 'Kazakh');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (423, 'Mildred', 'Alvarez', 'malvarezbq@wordpress.org', 'Shuyuan', 'China', 'Lao');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (424, 'Raymond', 'Martinez', 'rmartinezbr@sfgate.com', 'El Zapote', 'Mexico', 'Kazakh');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (425, 'Jerry', 'Jacobs', 'jjacobsbs@so-net.ne.jp', 'Totora', 'Bolivia', 'Papiamento');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (426, 'Brenda', 'Green', 'bgreenbt@ucsd.edu', 'Hugang', 'China', 'Danish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (427, 'Beverly', 'Castillo', 'bcastillobu@oracle.com', 'Barajevo', 'Serbia', 'Māori');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (428, 'Katherine', 'Gibson', 'kgibsonbv@google.co.jp', 'Tianjin', 'China', 'Tamil');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (429, 'Kathy', 'Dixon', 'kdixonbw@mozilla.com', 'Teongtoda', 'Indonesia', 'Kashmiri');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (430, 'Harold', 'Griffin', 'hgriffinbx@wunderground.com', 'Valence', 'France', 'Ndebele');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (431, 'Ruby', 'Gomez', 'rgomezby@a8.net', 'Vân Canh', 'Vietnam', 'Arabic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (432, 'Joshua', 'Marshall', 'jmarshallbz@noaa.gov', 'Ningde', 'China', 'Dzongkha');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (433, 'Anne', 'Lynch', 'alynchc0@newsvine.com', 'Kudusan', 'Indonesia', 'Greek');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (434, 'Juan', 'Garrett', 'jgarrettc1@zimbio.com', 'Xai-Xai', 'Mozambique', 'Tsonga');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (435, 'Chris', 'Fox', 'cfoxc2@vistaprint.com', 'Gandra', 'Portugal', 'Greek');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (436, 'Lois', 'Wilson', 'lwilsonc3@dedecms.com', 'Apuri', 'Indonesia', 'Māori');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (437, 'Brian', 'Davis', 'bdavisc4@comsenz.com', 'Manukau City', 'New Zealand', 'English');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (438, 'Antonio', 'Cox', 'acoxc5@infoseek.co.jp', 'Géfyra', 'Greece', 'Tamil');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (439, 'Scott', 'Cunningham', 'scunninghamc6@cpanel.net', 'Itacorubi', 'Brazil', 'Tsonga');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (440, 'Melissa', 'Miller', 'mmillerc7@cisco.com', 'Aldeias de Cima', 'Portugal', 'Persian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (441, 'Frances', 'Lopez', 'flopezc8@ezinearticles.com', 'Järvakandi', 'Estonia', 'Somali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (442, 'Samuel', 'Palmer', 'spalmerc9@fda.gov', 'Selopuro', 'Indonesia', 'Haitian Creole');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (443, 'Evelyn', 'Porter', 'eporterca@jiathis.com', 'Crauthem', 'Luxembourg', 'Portuguese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (444, 'Evelyn', 'Cox', 'ecoxcb@washington.edu', 'Cimişlia', 'Moldova', 'Kyrgyz');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (445, 'Elizabeth', 'Burke', 'eburkecc@alexa.com', 'Tiraspol', 'Moldova', 'Ndebele');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (446, 'Melissa', 'Lane', 'mlanecd@digg.com', 'Ma’an', 'China', 'Nepali');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (447, 'Jonathan', 'Webb', 'jwebbce@clickbank.net', 'Dongfeng', 'China', 'Estonian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (448, 'Ralph', 'Reed', 'rreedcf@vkontakte.ru', 'Al Ḩammāmāt', 'Tunisia', 'Luxembourgish');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (449, 'Mildred', 'Richardson', 'mrichardsoncg@alibaba.com', 'Waru', 'Indonesia', 'Maltese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (450, 'Christopher', 'Davis', 'cdavisch@netscape.com', 'Taurija', 'Peru', 'Albanian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (451, 'Susan', 'Gonzalez', 'sgonzalezci@moonfruit.com', 'Dzyatlava', 'Belarus', 'Tetum');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (452, 'Anna', 'Black', 'ablackcj@dagondesign.com', 'Liujia', 'China', 'Chinese');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (453, 'Melissa', 'Howard', 'mhowardck@sbwire.com', 'Tyachiv', 'Ukraine', 'Macedonian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (454, 'Irene', 'Green', 'igreencl@diigo.com', 'Lyon', 'France', 'Swahili');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (455, 'Eugene', 'Gonzalez', 'egonzalezcm@techcrunch.com', 'East End', 'Cayman Islands', 'Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (456, 'Earl', 'Woods', 'ewoodscn@hubpages.com', 'Atsugi', 'Japan', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (457, 'Wayne', 'Powell', 'wpowellco@admin.ch', 'Dhahab', 'Egypt', 'German');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (458, 'Joshua', 'Nelson', 'jnelsoncp@eepurl.com', 'Belsh', 'Albania', 'Irish Gaelic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (459, 'Martha', 'Montgomery', 'mmontgomerycq@paypal.com', 'Stockholm', 'Sweden', 'Khmer');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (460, 'Carol', 'Mendoza', 'cmendozacr@goo.gl', 'Skoghall', 'Sweden', 'Hungarian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (461, 'Dorothy', 'Warren', 'dwarrencs@ucoz.ru', 'Yantal’', 'Russia', 'Mongolian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (462, 'Sean', 'Gibson', 'sgibsonct@google.de', 'Pentaplátano', 'Greece', 'Moldovan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (463, 'Jeremy', 'Hughes', 'jhughescu@bing.com', 'Strömsund', 'Sweden', 'Papiamento');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (464, 'Lawrence', 'Jordan', 'ljordancv@rambler.ru', 'Lins', 'Brazil', 'Malagasy');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (465, 'Louise', 'Kelley', 'lkelleycw@wikia.com', 'Stenungsund', 'Sweden', 'Mongolian');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (466, 'Sara', 'Mendoza', 'smendozacx@360.cn', 'Pilcuyo', 'Peru', 'Sotho');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (467, 'Steven', 'Evans', 'sevanscy@techcrunch.com', 'Erétria', 'Greece', 'Hebrew');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (468, 'Janice', 'Larson', 'jlarsoncz@ed.gov', 'Dar es Salaam', 'Tanzania', 'German');
insert into Customers (CustomerID, FirstName, LastName, Email, City, CountryOfOrigin, MotherTongue) values (469, 'Ashley', 'Webb', 'awebbd0@tamu.edu', 'Nicosia', 'Cyprus', 'Haitian Creole');
