create table Customers (
	CustomerID INT,
	FirstName VARCHAR(50),
	LastName VARCHAR(50),
	Email VARCHAR(50),
	City VARCHAR(50),
	LinkedInSkill VARCHAR(50)
);
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (1, 'Betty', 'Spencer', 'bspencer0@istockphoto.com', 'Lawa-an', 'TDC3000');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (794, 'Carolyn', 'Gilbert', 'cgilbertm1@bloomberg.com', 'Mueang Phuket', 'CNC Mill');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (795, 'Wanda', 'Fowler', 'wfowlerm2@i2i.jp', 'José Bonifácio', 'Embedded Systems');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (796, 'Betty', 'Wagner', 'bwagnerm3@shop-pro.jp', 'Jeziorany', 'eHealth');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (797, 'Sandra', 'Hayes', 'shayesm4@google.de', 'Jönköping', 'GMAT');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (798, 'Teresa', 'Johnson', 'tjohnsonm5@vk.com', 'Kambing', 'Qigong');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (799, 'Robin', 'Green', 'rgreenm6@army.mil', 'Pantenan', 'UK Law');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (800, 'Donna', 'Rose', 'drosem7@timesonline.co.uk', 'Tsukuba', 'Vocal Coaching');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (801, 'Margaret', 'Baker', 'mbakerm8@forbes.com', 'Bilozerka', 'DB2');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (802, 'Katherine', 'Morales', 'kmoralesm9@webnode.com', 'Cayna', 'Zend Certified Engineer');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (803, 'Patricia', 'Mcdonald', 'pmcdonaldma@unicef.org', 'Itu', 'DFP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (804, 'Joan', 'Cooper', 'jcoopermb@newsvine.com', 'Chandmanĭ', 'GS1');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (805, 'Patricia', 'Burns', 'pburnsmc@usatoday.com', 'Mīr Bachah Kōṯ', 'Lubrication');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (806, 'Wanda', 'Jenkins', 'wjenkinsmd@dailymotion.com', 'Ratoath', 'Telephone Skills');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (807, 'Judith', 'Nguyen', 'jnguyenme@europa.eu', 'Loma Bonita', 'Jive');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (808, 'Margaret', 'Bradley', 'mbradleymf@phpbb.com', 'Santana', 'Print On Demand');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (809, 'Lori', 'Peterson', 'lpetersonmg@umich.edu', 'Blawi', 'Virtualization');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (810, 'Deborah', 'Lewis', 'dlewismh@scientificamerican.com', 'Talisay', 'Community Outreach');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (811, 'Jacqueline', 'Cook', 'jcookmi@storify.com', 'Benešov', 'MDS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (812, 'Janice', 'Romero', 'jromeromj@yale.edu', 'Komsomolets', 'RED MX');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (813, 'Judy', 'Stevens', 'jstevensmk@shinystat.com', 'Sunne', 'Aerobics');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (814, 'Frances', 'Gilbert', 'fgilbertml@microsoft.com', 'Ouégoa', 'Part-Time CFO Services');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (815, 'Betty', 'Harvey', 'bharveymm@elegantthemes.com', 'Verkhnya Rozhanka', 'Constructive Feedback');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (816, 'Carol', 'Mendoza', 'cmendozamn@wiley.com', 'Lagasit', 'Treatment');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (817, 'Julie', 'Arnold', 'jarnoldmo@weibo.com', 'Guaíra', 'Offshoring');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (818, 'Elizabeth', 'Cole', 'ecolemp@edublogs.org', 'Ćmielów', 'TGA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (819, 'Sharon', 'Hamilton', 'shamiltonmq@mayoclinic.com', 'Lorient', 'Embedded Systems');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (820, 'Susan', 'Taylor', 'staylormr@mozilla.com', 'Preobrazhenka', 'Eggplant');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (821, 'Angela', 'Russell', 'arussellms@google.ca', 'Kańczuga', 'GPCRs');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (822, 'Cheryl', 'Robertson', 'crobertsonmt@stanford.edu', 'Skulsk', 'Switchboard');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (823, 'Diana', 'Ryan', 'dryanmu@ihg.com', 'Shalizhai', 'Simulations');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (824, 'Betty', 'Woods', 'bwoodsmv@mozilla.org', 'Bovec', 'Banking');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (825, 'Donna', 'Thomas', 'dthomasmw@de.vu', 'Stari Grad', 'Product Knowledge');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (826, 'Jean', 'Hudson', 'jhudsonmx@huffingtonpost.com', 'Kuroiso', 'Juggling');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (827, 'Kathryn', 'Ross', 'krossmy@macromedia.com', 'Unión de Reyes', 'Family Law');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (828, 'Joan', 'Walker', 'jwalkermz@123-reg.co.uk', 'Jabonga', 'Eiffel');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (829, 'Melissa', 'Tucker', 'mtuckern0@wix.com', 'Néos Skopós', 'Grants');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (830, 'Annie', 'Wheeler', 'awheelern1@youku.com', 'Las Palmas', 'Youth Development');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (831, 'Kathryn', 'Bishop', 'kbishopn2@dot.gov', 'Gala', 'Online Gambling');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (832, 'Alice', 'Nguyen', 'anguyenn3@booking.com', 'Brazzaville', 'Documentation');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (833, 'Amy', 'Bennett', 'abennettn4@latimes.com', 'Delod Pangkung', 'Urban Search &amp; Rescue');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (834, 'Denise', 'Lane', 'dlanen5@uiuc.edu', 'Nanping', 'PIX');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (835, 'Margaret', 'Reid', 'mreidn6@vkontakte.ru', 'Shatki', 'Railway');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (836, 'Lois', 'Martin', 'lmartinn7@flickr.com', 'Zhovkva', 'SAP ERP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (837, 'Michelle', 'Gibson', 'mgibsonn8@nbcnews.com', 'Shadili', 'CX');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (838, 'Jessica', 'Martin', 'jmartinn9@engadget.com', 'Al Balyanā', 'Equities');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (839, 'Tina', 'Hart', 'thartna@nba.com', 'Pamedaran', 'UCINET');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (840, 'Rebecca', 'Henry', 'rhenrynb@furl.net', 'Phu Phiang', 'International Shipping');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (841, 'Elizabeth', 'Russell', 'erussellnc@ucoz.ru', 'Vrilissia', 'NGP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (842, 'Joyce', 'Cooper', 'jcoopernd@elpais.com', 'Shuiquan', 'Computer Science');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (843, 'Beverly', 'Garza', 'bgarzane@dyndns.org', 'Köpingsvik', 'Critical Illness');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (844, 'Heather', 'Bishop', 'hbishopnf@godaddy.com', 'Laixi', 'JDE One World');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (845, 'Ruby', 'Ferguson', 'rfergusonng@bigcartel.com', 'Donghai', 'Rapid Prototyping');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (846, 'Linda', 'Robinson', 'lrobinsonnh@booking.com', 'Yumaguzino', 'TSP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (847, 'Kimberly', 'Tucker', 'ktuckerni@canalblog.com', 'Longlou', 'HCP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (848, 'Anna', 'Ford', 'afordnj@sphinn.com', 'Shi’an', 'IBM Servers');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (849, 'Cheryl', 'Mitchell', 'cmitchellnk@surveymonkey.com', 'Isyangulovo', 'Workshops');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (850, 'Jennifer', 'Sullivan', 'jsullivannl@unicef.org', 'Bayeux', 'American Literature');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (851, 'Amy', 'Moreno', 'amorenonm@123-reg.co.uk', 'Longbei', 'GPU');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (852, 'Anne', 'Ruiz', 'aruiznn@google.co.jp', 'Maagnas', 'Kyocera');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (853, 'Amy', 'Day', 'adayno@cargocollective.com', 'Corzuela', 'LAN-WAN');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (854, 'Margaret', 'Hernandez', 'mhernandeznp@weather.com', 'Tegalrejo', 'Bloomberg');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (855, 'Julia', 'Sims', 'jsimsnq@abc.net.au', 'Sanshandao', 'Routers');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (856, 'Jane', 'Medina', 'jmedinanr@google.com.br', 'Drammen', 'Networking');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (857, 'Joyce', 'Armstrong', 'jarmstrongns@goo.gl', 'Al Hufūf', 'Gmail');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (858, 'Donna', 'Alvarez', 'dalvareznt@dagondesign.com', 'Cikarang', 'Managed Services');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (859, 'Deborah', 'Hernandez', 'dhernandeznu@bbb.org', 'Lapuz', 'Rhetorical Analysis');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (860, 'Amanda', 'Ross', 'arossnv@sciencedirect.com', 'Koronadal', 'UK GAAP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (861, 'Michelle', 'Hart', 'mhartnw@mlb.com', 'Fukadale', 'Objective-C');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (862, 'Amy', 'Young', 'ayoungnx@blinklist.com', 'Komyshuvakha', 'Test Equipment');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (863, 'Ruth', 'White', 'rwhiteny@list-manage.com', 'Hohoe', 'JTAG');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (864, 'Patricia', 'Ruiz', 'pruiznz@toplist.cz', 'Jianshe', 'Restorative Justice');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (865, 'Phyllis', 'Wood', 'pwoodo0@vimeo.com', 'Shihudang', 'FNMA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (866, 'Christina', 'Rivera', 'criverao1@mapy.cz', 'Bandera', 'FTP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (867, 'Carolyn', 'Gibson', 'cgibsono2@shareasale.com', 'Arlöv', 'CDM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (868, 'Ruby', 'Evans', 'revanso3@hibu.com', 'Delgado', 'Applied Kinesiology');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (869, 'Denise', 'Elliott', 'delliotto4@newsvine.com', 'Ourozinho', 'Errors &amp; Omissions');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (870, 'Lisa', 'Jacobs', 'ljacobso5@cnbc.com', 'Cernay', 'OxMetrics');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (871, 'Sharon', 'Palmer', 'spalmero6@ca.gov', 'Xinlong', 'OAuth');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (872, 'Amanda', 'Knight', 'aknighto7@un.org', 'Smínthi', 'eGain');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (873, 'Mary', 'Austin', 'maustino8@wsj.com', 'Uniejów', 'RTL Design');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (874, 'Irene', 'Austin', 'iaustino9@mysql.com', 'Setúbal', 'Alarm Systems');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (875, 'Denise', 'Simmons', 'dsimmonsoa@devhub.com', 'Kohāt', 'Lawson HRIS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (876, 'Karen', 'Gomez', 'kgomezob@ask.com', 'Karpokhórion', 'Zendesk');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (877, 'Donna', 'George', 'dgeorgeoc@canalblog.com', 'Darovskoy', 'Software Project Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (878, 'Evelyn', 'Wagner', 'ewagnerod@lycos.com', 'Prao', 'OmniPlan');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (879, 'Sandra', 'Williamson', 'swilliamsonoe@ftc.gov', 'Kaca', 'Kitchen Remodeling');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (880, 'Joyce', 'West', 'jwestof@washington.edu', 'Duko', 'DTE');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (881, 'Carolyn', 'Flores', 'cfloresog@msu.edu', 'Great Neck', 'Active-HDL');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (882, 'Shirley', 'Holmes', 'sholmesoh@symantec.com', 'Yichun', 'Natural Resource Management');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (883, 'Cheryl', 'Burton', 'cburtonoi@google.co.jp', 'Nizui', 'Vital Signs');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (884, 'Alice', 'Gordon', 'agordonoj@posterous.com', 'Sortavala', 'Objective-C');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (885, 'Marie', 'Wilson', 'mwilsonok@prlog.org', 'Emiliano Zapata', 'RHIA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (886, 'Tammy', 'Cooper', 'tcooperol@google.com.br', 'Seattle', 'International Tax');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (887, 'Kelly', 'Harris', 'kharrisom@loc.gov', 'Serrinha', 'Order Fulfillment');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (888, 'Patricia', 'Nelson', 'pnelsonon@seattletimes.com', 'Göteborg', 'Object Pascal');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (889, 'Susan', 'Gutierrez', 'sgutierrezoo@imgur.com', 'Salekhard', 'Systems Engineering');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (890, 'Marilyn', 'Richards', 'mrichardsop@soup.io', 'Pākpattan', 'GNSS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (891, 'Joyce', 'Stewart', 'jstewartoq@google.co.jp', 'Jixiang', 'DSDM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (892, 'Mildred', 'Stephens', 'mstephensor@earthlink.net', 'Wucheng', 'LTE');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (893, 'Joyce', 'Lewis', 'jlewisos@quantcast.com', 'Ribeira Grande', 'Kronos Timekeeping');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (894, 'Tina', 'Hansen', 'thansenot@gizmodo.com', 'Yutou', 'LCM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (895, 'Anne', 'White', 'awhiteou@e-recht24.de', 'Rifeng', 'HNI');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (896, 'Jennifer', 'Matthews', 'jmatthewsov@ezinearticles.com', 'Saurama', 'RSA Tokens');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (897, 'Rose', 'Howard', 'rhowardow@netscape.com', 'Shorko', 'OLE');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (898, 'Mildred', 'Daniels', 'mdanielsox@bloglines.com', 'Turka', 'MRB');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (899, 'Rose', 'Garcia', 'rgarciaoy@sciencedaily.com', 'Natal', 'Healthcare');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (900, 'Joan', 'Duncan', 'jduncanoz@vimeo.com', 'Paojan', 'Offset Printing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (901, 'Jane', 'Campbell', 'jcampbellp0@wiley.com', 'Mouriscas', 'Electronic Trading');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (902, 'Diana', 'Graham', 'dgrahamp1@google.pl', 'Ugra', 'Access Control');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (903, 'Jacqueline', 'Hill', 'jhillp2@yale.edu', 'Lamas', 'Slide Shows');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (904, 'Maria', 'Garrett', 'mgarrettp3@oaic.gov.au', 'Gelatik', 'Gw Basic');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (905, 'Louise', 'Jackson', 'ljacksonp4@yellowbook.com', 'Radā‘', 'Legal Writing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (906, 'Mildred', 'West', 'mwestp5@zimbio.com', 'Hongmei', 'MPEG');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (907, 'Nancy', 'Dean', 'ndeanp6@reuters.com', 'Airdrie', 'Wills');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (908, 'Alice', 'Scott', 'ascottp7@rediff.com', 'Xinhe', 'PTLLS');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (909, 'Julia', 'Rodriguez', 'jrodriguezp8@google.ru', 'Kunčina', 'Lunch');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (910, 'Anne', 'Larson', 'alarsonp9@answers.com', 'Wuning', 'Lync');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (911, 'Paula', 'Payne', 'ppaynepa@walmart.com', 'Bègles', 'Nitric Oxide');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (912, 'Sara', 'Garrett', 'sgarrettpb@taobao.com', 'Musalerr', 'ODE');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (913, 'Susan', 'Turner', 'sturnerpc@nytimes.com', 'Aki', 'Restorative Justice');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (914, 'Dorothy', 'Long', 'dlongpd@wordpress.org', 'El Chol', 'VBScript');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (915, 'Bonnie', 'Crawford', 'bcrawfordpe@uiuc.edu', 'Dong’ao', 'CCVP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (916, 'Wanda', 'Moore', 'wmoorepf@theglobeandmail.com', 'Tolú', 'HMIs');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (917, 'Laura', 'Carr', 'lcarrpg@wufoo.com', 'Padang', 'Teamwork');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (918, 'Helen', 'Woods', 'hwoodsph@japanpost.jp', 'Sake', 'Brand Ambassadorship');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (919, 'Paula', 'Gutierrez', 'pgutierrezpi@smh.com.au', 'Huaibei', 'Web Development');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (920, 'Anna', 'Hansen', 'ahansenpj@is.gd', 'Mendefera', 'Aquatint');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (921, 'Linda', 'Cruz', 'lcruzpk@wix.com', 'São José dos Campos', 'Quality Patient Care');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (922, 'Janet', 'Ruiz', 'jruizpl@baidu.com', 'Balgarevo', 'JCO');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (923, 'Barbara', 'Wells', 'bwellspm@time.com', 'Gongqiao', 'Alternative Dispute Resolution');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (924, 'Amanda', 'Murray', 'amurraypn@admin.ch', 'Paripiranga', 'EBITDA Growth');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (925, 'Marilyn', 'Smith', 'msmithpo@so-net.ne.jp', 'La Tigra', 'Bodywork');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (926, 'Kathryn', 'Morales', 'kmoralespp@wikispaces.com', 'Wādī as Salqā', 'DCF Valuation');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (927, 'Karen', 'Reynolds', 'kreynoldspq@angelfire.com', 'Mala Danylivka', 'DFU');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (928, 'Pamela', 'Daniels', 'pdanielspr@qq.com', 'Stará Paka', 'SEP IRA');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (929, 'Laura', 'Ford', 'lfordps@smh.com.au', 'Laspezia', 'IBM Mainframe');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (930, 'Alice', 'Olson', 'aolsonpt@illinois.edu', 'Shahbā', 'FFP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (931, 'Brenda', 'Elliott', 'belliottpu@dmoz.org', 'Arish', 'Whitewater Kayaking');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (932, 'Heather', 'Jacobs', 'hjacobspv@huffingtonpost.com', 'Koryčany', 'Fitness');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (933, 'Robin', 'Austin', 'raustinpw@howstuffworks.com', 'Huangtugang', 'PIM-DM');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (934, 'Karen', 'Clark', 'kclarkpx@facebook.com', 'Oltintopkan', 'FX Derivatives');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (935, 'Louise', 'Carter', 'lcarterpy@washington.edu', 'Cikawunggading', 'VTP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (936, 'Julie', 'Stewart', 'jstewartpz@netscape.com', 'Ribeiro', 'Nursing Process');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (937, 'Janet', 'Graham', 'jgrahamq0@japanpost.jp', 'Rossosh’', 'Trading');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (938, 'Evelyn', 'Peters', 'epetersq1@cocolog-nifty.com', 'Telpaneca', 'Vacation Homes');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (939, 'Joan', 'Medina', 'jmedinaq2@goo.ne.jp', 'Quintas', 'QIP');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (940, 'Marilyn', 'Mason', 'mmasonq3@uol.com.br', 'Olímpia', 'BFD');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (941, 'Theresa', 'Evans', 'tevansq4@g.co', 'Moroto', 'Supply Chain');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (942, 'Kimberly', 'Grant', 'kgrantq5@home.pl', 'Sumbersewu', 'Medical Billing');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (943, 'Jessica', 'Ross', 'jrossq6@netscape.com', 'Daxi', 'Machine Tools');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (944, 'Kathy', 'Palmer', 'kpalmerq7@statcounter.com', 'Obo', 'CBR');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (945, 'Barbara', 'Walker', 'bwalkerq8@skyrock.com', 'Tushi', 'Land Use Planning');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (946, 'Ruby', 'Hernandez', 'rhernandezq9@about.me', 'João Câmara', 'Philanthropy');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (947, 'Mary', 'Franklin', 'mfranklinqa@cisco.com', 'Naghalin', 'Eye Surgery');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (948, 'Carolyn', 'Rose', 'croseqb@uiuc.edu', 'Sorongan', 'Subcontracting');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (949, 'Rose', 'Holmes', 'rholmesqc@barnesandnoble.com', 'Pouso Alegre', 'nVision');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (950, 'Christine', 'Welch', 'cwelchqd@ox.ac.uk', 'Cantapoy', 'RLU');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (951, 'Judy', 'Richardson', 'jrichardsonqe@merriam-webster.com', 'Miyata', 'Objection Handling');
insert into Customers (CustomerID, FirstName, LastName, Email, City, LinkedInSkill) values (952, 'Dorothy', 'Hamilton', 'dhamiltonqf@tumblr.com', 'Jeseník', 'Avaya Technologies');
